1544436706	3	2	117424451	12
1544436717	5	1	117421591	38
1544436721	4	1	117420620	16
1544436753	3	3	117426378	44
1544436786	5	2	117420620	46
1544436790	3	1	117428166	0
1544436825	1	3	117420856	50
1544436830	5	2	117427903	58
1544436840	5	1	117428888	53
1544436839	5	1	117428158	35
1544436841	5	2	117428164	40
1544436870	3	4	117425084	19
1544436882	4	1	117424960	32
1544436881	4	3	117421591	25
1544436884	2	1	117429019	31
1544436932	5	2	117424960	58
1544436976	1	3	117426378	62
1544436976	5	2	117427377	56
1544437074	5	1	117420701	37
1544437075	5	1	117424037	36
1544437103	2	3	117428155	36
1544437168	4	1	117420410	35
1544437171	2	1	117424155	45
1544437176	4	4	117423074	0
1544437196	5	1	117425633	48
1544437210	4	3	117420701	40
1544437212	4	3	117424037	38
1544437243	5	2	117420410	67
1544437271	2	2	117429128	51
1544437284	1	4	117428158	62
1544437295	4	2	117424079	19
1544437306	5	2	117428755	66
1544437318	4	2	117429977	0
1544437371	4	3	117425633	46
1544437387	2	1	117428159	45
1544437435	1	3	117424155	62
1544437434	3	4	117426195	38
1544437438	3	1	117429128	37
1544437440	5	1	117428351	57
1544437461	5	2	117429977	47
1544437466	1	2	117427979	41
1544437485	3	1	117428159	29
1544437514	1	1	117428007	42
1544437520	3	2	117429019	18
1544437522	4	4	117428351	28
1544437527	2	3	117426195	54
1544437544	3	3	117422533	56
1544437567	4	2	117429120	42
1544437698	2	4	117427979	43
1544437789	1	4	117422533	64
1544437810	5	1	117420128	16
1544437819	2	1	117421275	45
1544437827	4	1	117426279	41
1544437866	3	3	117424079	31
1544437881	3	4	117428162	0
1544437897	3	4	117429120	19
1544437899	5	2	117426279	39
1544437923	1	1	117427389	45
1544437923	5	1	117421937	31
1544437932	4	1	117423074	22
1544437936	1	2	117428158	53
1544438000	4	3	117420128	36
1544438013	3	3	117421389	59
1544438014	2	1	117428155	46
1544438028	3	4	117428755	53
1544438037	4	1	117429390	23
1544438066	2	4	117429120	0
1544438080	2	4	117428162	48
1544438084	1	4	117421389	60
1544438111	3	1	117427389	35
1544438119	3	1	117428158	31
1544438122	1	4	117421275	38
1544438132	5	1	117427657	37
1544438163	3	1	117428155	8
1544438179	3	3	117424591	49
1544438195	5	2	117429390	60
1544438203	1	2	117428537	41
1544438252	5	1	117426572	40
1544438254	1	3	117424591	54
1544438332	3	1	117428888	10
1544438340	5	1	117427573	49
1544438354	3	3	117428755	74
1544438401	1	3	117424079	81
1544438409	5	2	117428920	54
1544438444	3	2	117428537	25
1544438477	4	3	117427573	0
1544438511	5	1	117428164	40
1544438565	5	2	117428158	60
1544438599	4	1	117429106	25
1544438615	1	4	117428007	42
1544438655	2	4	117428166	55
1544438662	3	3	117427657	57
1544438725	5	1	117421731	58
1544438732	2	1	117429112	41
1544438782	2	3	117423755	40
1544438790	1	2	117428746	68
1544438816	4	3	117421731	41
1544438831	3	3	117423755	37
1544438839	4	1	117420625	18
1544438840	3	4	117428164	0
1544438864	5	1	117426374	30
1544438868	3	1	117429112	18
1544438908	1	3	117426572	55
1544438920	2	3	117428755	47
1544438947	4	3	117426374	47
1544438957	1	2	117429265	57
1544439004	5	2	117420625	63
1544439028	2	2	117428966	45
1544439041	2	4	117428746	38
1544439056	5	1	117426286	56
1544439057	1	4	117428164	60
1544439061	2	4	117429106	46
1544439073	2	2	117425780	59
1544439076	3	2	117429265	26
1544439105	4	3	117426286	0
1544439141	3	3	117427429	19
1544439164	4	3	117429112	34
1544439217	2	1	117428162	21
1544439235	3	4	117425084	0
1544439273	4	3	117421937	41
1544439332	3	4	117428159	19
1544439345	1	4	117427429	66
1544439362	1	4	117425780	56
1544439476	5	1	117422591	52
1544439499	2	4	117428159	0
1544439502	2	4	117428966	30
1544439501	3	1	117428162	30
1544439580	4	3	117422591	48
1544439612	2	1	117429105	43
1544439672	4	2	117429119	37
1544439737	1	2	117428164	53
1544439761	3	3	117422003	51
1544439766	2	1	117428166	48
1544439765	3	2	117425084	1
1544439797	2	1	117421042	47
1544439843	3	1	117429105	17
1544439853	4	1	117429850	23
1544439904	5	2	117429850	64
1544439916	2	2	117427944	49
1544439917	3	1	117428166	30
1544439922	1	4	117422003	69
1544439958	3	1	117428164	24
1544439995	3	4	117429119	20
1544440029	1	1	117424079	54
1544440051	3	1	117427944	31
1544440080	1	4	117421042	66
1544440153	4	3	117429105	39
1544440177	2	1	117429121	26
1544440181	2	4	117429119	33
1544440282	5	1	117428158	45
1544440290	1	1	117423410	59
1544440292	1	4	117424079	60
1544440335	3	1	117429121	31
1544440360	5	2	117428164	51
1544440429	5	1	117420412	37
1544440451	3	4	117427146	27
1544440452	2	3	117421349	39
1544440478	4	1	117428735	22
1544440486	4	1	117428795	27
1544440483	2	2	117421481	56
1544440520	2	1	117428159	44
1544440534	4	1	117429124	26
1544440540	5	1	117424183	46
1544440546	4	3	117420412	40
1544440580	2	4	117427146	47
1544440583	3	4	117428158	0
1544440587	5	2	117428735	53
1544440593	5	2	117428795	43
1544440593	2	3	117428155	33
1544440646	4	1	117422661	26
1544440679	5	1	117424540	54
1544440689	5	1	117429977	44
1544440744	1	1	117428007	35
1544440760	5	1	117428920	24
1544440762	1	3	117421481	65
1544440785	4	3	117429121	36
1544440803	5	1	117420625	46
1544440808	1	4	117428158	60
1544440850	3	3	117425901	41
1544440862	3	3	117422661	69
1544440865	4	3	117429977	44
1544440889	1	2	117428908	50
1544440892	3	1	117428159	30
1544440909	5	1	117420505	40
1544440913	2	1	117421968	19
1544440976	5	1	117424821	53
1544440985	2	2	117421340	54
1544441020	2	4	117429124	48
1544441028	1	1	117420529	64
1544441032	5	2	117424540	69
1544441037	5	1	117424461	54
1544441062	1	4	117425901	60
1544441061	2	4	117428007	22
1544441081	3	1	117428908	33
1544441083	2	1	117429120	56
1544441101	4	3	117424461	46
1544441126	3	4	117428755	49
1544441126	3	4	117424183	52
1544441134	5	1	117427377	43
1544441144	3	3	117427389	36
1544441163	3	1	117421340	40
1544441176	1	4	117421968	54
1544441186	2	1	117425884	56
1544441199	2	2	117428715	53
1544441204	3	2	117420529	33
1544441257	3	3	117420505	58
1544441274	2	3	117428755	51
1544441274	2	3	117424183	52
1544441275	5	1	117425069	58
1544441275	3	4	117429019	28
1544441283	5	1	117426952	47
1544441295	2	3	117428920	30
1544441310	2	1	117427662	57
1544441325	1	3	117427389	65
1544441332	1	3	117420505	64
1544441377	4	1	117424599	23
1544441396	4	4	117425069	34
1544441398	4	4	117426952	33
1544441400	2	1	117422732	28
1544441412	3	3	117421416	39
1544441417	3	4	117428162	0
1544441419	2	3	117429019	38
1544441424	2	3	117429247	41
1544441432	5	2	117424599	62
1544441442	3	1	117428715	56
1544441457	1	3	117425884	61
1544441505	5	1	117424540	37
1544441537	3	3	117424821	45
1544441553	1	2	117428158	38
1544441572	2	4	117428162	40
1544441584	1	3	117422732	90
1544441591	2	4	117427377	42
1544441609	1	4	117421416	44
1544441621	1	1	117427925	21
1544441674	2	1	117428155	28
1544441760	4	3	117429120	45
1544441774	3	1	117428158	30
1544441781	3	1	117427925	22
1544441841	4	2	117422165	6
1544441849	4	1	117426916	21
1544441857	3	4	117429111	0
1544441872	3	1	117428155	35
1544441876	1	3	117427662	68
1544441895	2	1	117429106	37
1544441944	1	2	117428115	29
1544441971	3	3	117422322	57
1544441987	5	2	117426916	42
1544442023	2	4	117429111	30
1544442072	3	2	117428115	19
1544442102	3	3	117427363	47
1544442106	5	1	117428164	33
1544442109	1	1	117429412	38
1544442115	1	1	117429161	53
1544442131	5	1	117428795	32
1544442143	3	1	117429106	42
1544442181	5	2	117428158	52
1544442188	1	3	117422322	58
1544442195	3	2	117429412	32
1544442201	3	1	117429161	26
1544442210	1	4	117427363	53
1544442257	5	2	117422165	73
1544442276	3	4	117428164	24
1544442322	2	4	117428166	19
1544442361	4	1	117429118	25
1544442366	5	1	117426113	49
1544442503	4	3	117426113	37
1544442523	3	3	117429265	50
1544442533	1	2	117425901	50
1544442572	1	2	117424079	63
1544442621	3	2	117425901	30
1544442660	2	1	117428162	28
1544442674	1	3	117428755	43
1544442674	2	2	117428888	54
1544442720	1	4	117429265	57
1544442755	2	1	117429119	27
1544442829	3	4	117425084	29
1544442843	2	4	117429118	21
1544442854	1	4	117428712	58
1544442859	3	1	117428162	26
1544442878	1	4	117428164	61
1544442949	5	1	117421944	30
1544442957	3	1	117427657	29
1544442980	1	2	117421367	59
1544442993	3	1	117429119	30
1544443080	3	3	117428537	54
1544443176	1	2	117424451	60
1544443242	2	4	117428159	0
1544443262	2	4	117421367	64
1544443297	1	2	117421503	66
1544443300	5	2	117427657	56
1544443306	3	2	117424451	19
1544443320	4	1	117426074	36
1544443320	1	4	117428537	52
1544443337	1	1	117428164	39
1544443384	3	3	117422545	55
1544443467	3	1	117428164	26
1544443491	2	4	117421503	58
1544443496	3	3	117428755	47
1544443496	2	1	117428166	39
1544443539	2	3	117425084	49
1544443564	5	1	117421660	46
1544443568	2	2	117421458	4
1544443572	1	4	117422545	63
1544443582	1	2	117427389	63
1544443595	2	2	117428966	58
1544443605	1	2	117427429	45
1544443611	3	1	117428166	28
1544443685	5	1	117426977	29
1544443715	2	1	117428642	56
1544443733	3	2	117427429	31
1544443740	3	2	117428966	28
1544443768	4	1	117422504	30
1544443768	4	3	117426977	40
1544443790	3	3	117425961	44
1544443820	2	4	117427389	38
1544443822	5	2	117422504	72
1544443833	1	3	117421458	66
1544443854	5	2	117428164	54
1544443873	3	4	117424451	0
1544443905	4	2	117429123	32
1544443911	5	1	117428158	37
1544443953	3	4	117428155	0
1544443978	1	4	117428642	74
1544443982	1	3	117425961	55
1544443998	1	4	117424451	51
1544444027	2	1	117428901	34
1544444049	5	1	117427660	35
1544444119	2	3	117428155	46
1544444128	2	4	117428966	39
1544444135	2	1	117428159	46
1544444178	4	2	117421349	24
1544444184	2	1	117427429	34
1544444187	2	2	117428015	55
1544444211	2	4	117428755	50
1544444212	3	4	117429123	27
1544444217	2	1	117429124	59
1544444218	1	2	117421944	33
1544444225	5	1	117428453	57
1544444255	3	1	117428159	35
1544444260	1	4	117428901	58
1544444327	4	3	117428453	35
1544444340	2	1	117425573	54
1544444338	3	3	117427660	49
1544444342	3	1	117424183	24
1544444352	3	3	117421103	41
1544444373	5	1	117425896	41
1544444383	2	4	117429123	34
1544444387	4	1	117429633	23
1544444386	3	1	117429124	30
1544444391	5	1	117424646	37
1544444397	1	3	117427429	48
1544444421	1	4	117428158	55
1544444427	1	4	117427660	45
1544444440	4	1	117429128	30
1544444476	4	3	117424646	0
1544444490	1	1	117421275	48
1544444508	5	2	117429633	59
1544444543	4	1	117428888	41
1544444547	2	3	117421944	30
1544444615	5	1	117428164	45
1544444630	1	3	117428015	50
1544444640	1	3	117425573	47
1544444643	5	1	117429837	45
1544444641	1	3	117425084	49
1544444768	4	3	117429837	33
1544444807	2	4	117421275	15
1544444830	2	2	117421359	47
1544444846	4	3	117429124	42
1544444874	5	1	117428905	47
1544444908	5	1	117428717	31
1544444932	3	4	117425896	22
1544444950	5	1	117421359	51
1544444978	1	2	117421349	51
1544445021	1	2	117428158	44
1544445029	4	3	117428905	39
1544445035	4	3	117421359	35
1544445045	3	3	117420686	53
1544445057	5	1	117420789	54
1544445135	2	4	117429128	30
1544445138	3	1	117428158	26
1544445164	4	3	117420789	0
1544445176	2	1	117428155	47
1544445193	2	3	117424183	53
1544445208	2	4	117428162	37
1544445223	1	3	117420686	65
1544445232	3	4	117428717	28
1544445278	3	1	117428155	0
1544445290	2	2	117429989	49
1544445321	3	3	117423500	50
1544445377	2	4	117428717	34
1544445503	3	2	117429989	46
1544445537	1	4	117423500	55
1544445538	5	2	117428158	55
1544445601	3	4	117424451	53
1544445718	5	1	117426473	45
1544445868	4	3	117426473	38
1544445893	2	4	117428166	40
1544445934	2	1	117429247	44
1544446116	4	1	117429112	24
1544446153	2	1	117428162	40
1544446350	2	1	117429118	40
1544446351	2	3	117428115	34
1544446370	5	2	117429247	74
1544446401	4	2	117429105	34
1544446422	1	2	117421042	53
1544446439	3	1	117426253	22
1544446452	3	2	117421103	20
1544446463	4	1	117426950	32
1544446474	2	4	117421267	37
1544446492	3	1	117429118	0
1544446498	3	1	117428162	18
1544446502	2	1	117428888	71
1544446501	2	1	117428158	47
1544446533	5	1	117424270	49
1544446584	3	3	117423755	76
1544446597	2	4	117429112	36
1544446600	5	2	117426950	60
1544446606	3	4	117429105	21
1544446622	2	4	117421042	0
1544446633	5	1	117421267	39
1544446700	4	3	117424270	35
1544446721	4	3	117421267	47
1544446726	2	1	117428166	60
1544446730	4	3	117429118	41
1544446732	2	4	117429105	44
1544446773	1	4	117421103	79
1544446788	4	3	117426253	32
1544446810	4	1	117424077	37
1544446845	4	1	117429121	33
1544446883	5	2	117424077	55
1544446894	3	4	117428155	0
1544446905	3	1	117428888	70
1544446904	3	2	117428158	44
1544446912	5	1	117424540	50
1544446932	1	2	117421103	50
1544447002	4	3	117424540	29
1544447026	3	3	117427902	40
1544447045	3	1	117428166	39
1544447058	2	3	117428155	39
1544447084	1	4	117424183	50
1544447084	3	1	117421103	35
1544447151	1	2	117428888	85
1544447174	2	1	117421275	47
1544447220	1	4	117427902	76
1544447307	2	4	117429121	0
1544447341	5	2	117427925	68
1544447352	1	4	117421275	58
1544447852	1	2	117424183	45
1544447913	4	2	117429120	43
1544447942	3	2	117424183	40
1544447973	1	2	117424317	65
1544448009	2	1	117428115	14
1544448057	3	2	117424317	49
1544448101	2	1	117428155	25
1544448272	3	4	117429120	19
1544448386	2	4	117429120	50
1544448483	5	1	117424821	35
1544448503	3	1	117428155	26
1544448546	3	3	117427660	41
1544448560	2	3	117425084	40
1544448667	4	2	117429106	33
1544448960	3	4	117428755	47
1544449330	1	2	117420686	54
1544449331	2	1	117421042	46
1544449434	5	2	117428755	83
1544449576	2	4	117428166	25
1544449579	1	4	117421042	54
1544449711	4	2	117429119	34
1544449848	5	1	117427496	43
1544449980	3	4	117429119	19
1544450073	3	3	117427496	53
1544450089	5	1	117425071	49
1544450118	2	4	117429119	27
1544450213	3	4	117421103	56
1544450220	3	4	117428155	42
1544450228	3	3	117425071	61
1544450377	2	3	117428155	48
1544450574	2	1	117428166	55
1544450618	3	2	117423074	31
1544450689	3	1	117428166	36
1544451197	2	2	117420765	71
1544451212	2	1	117428155	43
1544451363	4	1	117429124	26
1544451468	3	2	117421103	40
1544451525	1	3	117420765	76
1544451677	1	2	117421220	64
1544451700	1	2	117425655	40
1544451754	3	4	117421103	51
1544451763	2	4	117429124	0
1544451869	2	3	117421103	57
1544451896	2	3	117421220	58
1544451924	3	2	117425655	7
1544452436	3	2	117421103	40
1544452523	5	2	117425655	43
1544452966	3	3	117428115	34
1544453000	4	1	117429118	32
1544453102	1	3	117428115	52
1544453179	2	1	117426919	56
1544453277	5	1	117423727	49
1544453306	3	4	117429118	38
1544453335	4	3	117423727	0
1544453416	2	4	117429118	27
1544453495	1	3	117426919	58
1544453603	1	2	117421275	65
1544453769	1	3	117428755	0
1544453873	2	3	117421103	64
1544453923	2	4	117421275	29
1544453976	5	2	117428755	76
1544454354	5	1	117425069	45
1544454415	4	3	117425069	0
1544454932	1	3	117427496	65
1544455045	1	3	117423410	62
1544455580	1	2	117421220	58
1544455714	1	2	117421042	63
1544456314	2	2	117424317	51
1544456382	3	1	117424317	52
1544456409	3	4	117424317	35
1544456481	2	3	117424317	59
1544456618	5	1	117425655	33
1544456779	1	3	117427496	58
1544456905	3	4	117425655	21
1544457033	2	3	117428755	63
1544457108	5	1	117428157	60
1544457149	4	3	117428157	53
1544457273	4	1	117429175	34
1544457321	5	2	117429175	70
1544460514	2	3	117421349	58
1544461539	3	3	117424317	57
1544462044	5	1	117429175	48
1544462067	1	3	117424540	62
1544462104	4	3	117429175	36
1544462249	3	2	117424317	72
1544462677	4	2	117424540	0
1544462690	4	1	117429175	23
1544462748	5	2	117429175	60
1544463509	3	4	117424317	31
1544464751	3	1	117425071	35
1544464904	5	2	117425071	61
1544467581	3	2	117424317	43
1544467916	3	4	117423074	51
1544467987	2	4	117423074	53
1544468035	4	1	117426599	44
1544468084	5	2	117426599	61
1544468521	2	2	117423074	52
1544468620	3	2	117423074	50
1544468989	5	1	117421220	56
1544469168	1	2	117421389	68
1544469227	3	2	117421389	55
1544470432	1	2	117421220	59
1544470739	1	2	117425884	60
1544470761	2	2	117423566	52
1544470953	2	3	117425884	47
1544470956	2	3	117421349	55
1544470989	4	1	117427790	23
1544471151	3	4	117428755	55
1544471295	3	3	117427790	55
